latitude,longitude,gold_present,rock_type,rock_code,rock_favorability,is_intrusive,is_metamorphic,is_sedimentary,is_volcanic,clay_gridcode,clay_percent,soil_depth_code,soil_depth_class,dist_to_faults_m,inv_dist_faults,dist_to_dykes_m,inv_dist_dykes,dist_to_deposits_m,inv_dist_deposits,dist_to_rivers_m,inv_dist_rivers,structural_corridor
-28.35331482610732,17.05866046675042,0,No Data,ND,0.2,0,0,0,0,,,,,26042.063169018962,3.839794088391292e-05,20032.711608898364,4.991586279777685e-05,105617.01736348239,9.468081535355082e-06,18949.10840520867,5.2770146672360866e-05,1.9166663488785435e-09
-28.35331482610732,17.15866046675042,0,No Data,ND,0.2,0,0,0,0,,,,,21083.986279777986,4.7427111724472486e-05,13880.929043164488,7.203609792922862e-05,96373.67077971513,1.0376170335105096e-05,13123.709614756212,7.619216191081991e-05,3.416464064684567e-09
-28.35331482610732,17.25866046675042,0,No Data,ND,0.2,0,0,0,0,,,,,15567.667816840196,6.423157149761573e-05,12352.171502044288,8.095087159070957e-05,87249.46481813793,1.1461256992548611e-05,11730.488592215455,8.524067445827462e-05,5.199601696372972e-09
-28.35331482610732,17.358660466750422,0,No Data,ND,0.2,0,0,0,0,,,,,12324.744135566672,8.113100426240718e-05,17459.379693285046,5.727252313903473e-05,78286.24216319219,1.277347333190597e-05,3189.7172975260373,0.0003134091512198096,4.6465773189118405e-09
-28.35331482610732,17.45866046675042,0,pelitic rocks,PPa,0.2,0,0,0,0,4.0,,6.0,6.0,8615.023673505491,0.00011606281945058105,23222.890225351784,4.305910811223069e-05,69546.4822509761,1.4378665735034068e-05,5488.539006041851,0.00018216465879910648,4.997561490532881e-09
-28.35331482610732,17.558660466750418,0,mafic to ulltramafic intrusive rocks,Jdo,1.0,1,0,0,0,4.0,,12.0,12.0,1309.8460162149745,0.0007628661090853888,24814.145273666923,4.0297970814668954e-05,61126.36270213355,1.635928585489419e-05,3263.813286401609,0.000306296229608332,3.074195619942306e-08
-28.35331482610732,17.65866046675042,0,No Data,ND,0.2,0,0,0,0,1.0,,9.0,9.0,3521.7026400022582,0.00028387295272795405,27807.09295455011,3.596075436148794e-05,53178.23931264586,1.8804330654692217e-05,4979.22953322954,0.00020079395805508747,1.0208285522920235e-08
-28.35331482610732,17.75866046675042,0,sandstone/shale,ND,0.2,0,0,1,0,3.0,,12.0,12.0,6031.462058010653,0.00016576979521521826,30399.90023377224,3.289376276065351e-05,45948.07935531967,2.1763221679962274e-05,156.94300410248772,0.006331397871545545,5.4527923166915056e-09
-28.35331482610732,17.85866046675042,0,No Data,ND,0.2,0,0,0,0,1.0,,9.0,9.0,1601.8748215787564,0.000623879036926319,25480.700587776206,3.9243848602463713e-05,39829.26732334858,2.510653498460951e-05,4339.215189736711,0.0002304033224814972,2.4483414471387333e-08
-28.35331482610732,17.958660466750416,0,mafic to ulltramafic intrusive rocks,Jdo,1.0,1,0,0,0,1.0,,6.0,6.0,4082.6645091672412,0.00024487809852037146,21224.540913984947,4.711305139654304e-05,35403.335793694554,2.824512810597899e-05,5442.92639189884,0.00018369094804222735,1.1536954441477992e-08
-28.35331482610732,18.058660466750418,0,mafic to ulltramafic intrusive rocks,Jdo,1.0,1,0,0,0,4.0,,13.0,13.0,709.6395650649604,0.001407183119488413,15369.304324276065,6.506052052727327e-05,33351.792633432255,2.9982496847883662e-05,68.50292154527875,0.014387884390565289,9.155206623110833e-08
-28.35331482610732,18.15866046675042,0,mafic to ulltramafic intrusive rocks,Jdo,1.0,1,0,0,0,4.0,,6.0,6.0,7995.406631513673,0.00012505617161326198,11917.895151544748,8.390039406214552e-05,34106.43658034469,2.9319119237951654e-05,4303.744132761427,0.00023230184400263424,1.0492262078255977e-08
-28.35331482610732,18.258660466750417,0,mafic to ulltramafic intrusive rocks,Jdo,1.0,1,0,0,0,4.0,,9.0,9.0,14647.146180661679,6.826802434018504e-05,11921.87323203444,8.387240059830499e-05,37498.79378452114,2.6666813309591368e-05,1424.2615552052055,0.0007016256043305838,5.725803085514835e-09
-28.35331482610732,18.358660466750415,0,pelitic rocks,PPa,0.2,0,0,0,0,4.0,,10.0,10.0,13419.907968203186,7.451060705946273e-05,10409.604957058813,9.605589724370047e-05,42908.24912243242,2.330499881614597e-05,3893.201077497771,0.00025679208137925754,7.157183215269495e-09
-28.35331482610732,18.458660466750416,0,diamictite//tillite,CDw,0.2,0,0,0,0,3.0,,12.0,12.0,8590.18718728624,0.00011639834847037913,3837.020481684129,0.0002605509805828859,49680.678837696934,2.0128144285680433e-05,8464.433376282883,0.00011812744316217081,3.0327703832185743e-08
-28.35331482610732,18.558660466750418,0,gneiss,ND,1.0,0,1,0,0,3.0,,9.0,9.0,4215.265461625525,0.00023717671695521356,2735.00536381239,0.0003654963594832231,57335.53144417697,1.7440887594911512e-05,11944.80965111466,8.371136232751627e-05,8.66872266013134e-08
-28.35331482610732,18.658660466750415,0,gneiss,ND,1.0,0,1,0,0,3.0,,15.0,15.0,5933.530444764437,0.00016850532814811328,129.51691907303214,0.007661841906032423,65564.83127685437,1.5251846587248465e-05,2960.7224759970113,0.0003376413584001883,1.2910611845949591e-06
-28.35331482610732,18.758660466750413,0,gneiss,ND,1.0,0,1,0,0,3.0,,18.0,18.0,5203.825545299295,0.00019212939824719843,831.7347241520874,0.0012008626168654448,74177.97963116183,1.3480908000787736e-05,5832.200953012915,0.00017143246187729716,2.3072101195591393e-07
-28.35331482610732,18.858660466750415,0,gneiss,ND,1.0,0,1,0,0,4.0,,18.0,18.0,6778.694401660491,0.00014749927367745054,1361.0416919451243,0.0007341919163809923,83055.96042360242,1.2039930126263429e-05,2211.6432877703123,0.00045194813168809655,1.0829277440605186e-07
-28.35331482610732,18.958660466750416,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,1.0,,20.0,20.0,9428.890917997036,0.00010604576539602283,5313.132149549023,0.0001881774806983044,92122.53368357543,1.0854989599452247e-05,2159.0852045071624,0.0004629447014004045,1.9955424970947e-08
-28.35331482610732,19.058660466750414,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,1.0,,17.0,17.0,5111.649107436764,0.00019559331747320946,12834.636055230156,7.790809864794573e-05,101327.36416851186,9.868905002127266e-06,6919.724986403722,0.00014449353239213728,1.5238303472581768e-08
-28.253314826107317,12.258660466750438,0,No Data,ND,0.2,0,0,0,0,,,,,318382.51203058206,3.1408661636471485e-06,388305.79912180273,2.57528326122954e-06,477444.5175528632,2.094479816514937e-06,318962.09694666177,3.135158924567452e-06,8.088620057002743e-12
-28.253314826107317,12.358660466750438,0,No Data,ND,0.2,0,0,0,0,,,,,309001.50663003785,3.236219702247525e-06,378714.60355107737,2.640503825623678e-06,469371.6864768477,2.1305031775625618e-06,309895.82491976226,3.22688043112064e-06,8.545250504343311e-12
-28.253314826107317,12.458660466750437,0,No Data,ND,0.2,0,0,0,0,,,,,299651.5732352446,3.3371981064715976e-06,369137.7192075553,2.709008695015087e-06,461371.76461136946,2.167444801043545e-06,300880.53744938906,3.3235671702462265e-06,9.040498687419441e-12
-28.253314826107317,12.558660466750437,0,No Data,ND,0.2,0,0,0,0,,,,,290335.6351839194,3.444277706692201e-06,359576.2227085982,2.7810437837727035e-06,453448.55646247714,2.205316965797385e-06,291920.88036065566,3.4255739883716403e-06,9.578687105783248e-12
-28.253314826107317,12.658660466750437,0,No Data,ND,0.2,0,0,0,0,,,,,281056.9948105932,3.5579845386497777e-06,350031.3088296208,2.8568791359392854e-06,445606.1007524912,2.2441294097677355e-06,283022.0597733582,3.5332810012045984e-06,1.0164731794463113e-11
-28.253314826107317,12.758660466750436,0,No Data,ND,0.2,0,0,0,0,,,,,271819.39403754775,3.678899824793373e-06,340504.30652975454,2.936811793600099e-06,437848.6843376748,2.2838888225137744e-06,274189.9225338736,3.6470937504375617e-06,1.0804236392926516e-11
-28.253314826107317,12.858660466750436,0,No Data,ND,0.2,0,0,0,0,,,,,262627.08641489095,3.807665865638734e-06,330996.6976029001,3.0211690511506393e-06,430180.8565524716,2.3245982710989224e-06,265431.04950324696,3.7674425596738922e-06,1.1503602270390452e-11
-28.253314826107317,12.958660466750436,0,No Data,ND,0.2,0,0,0,0,,,,,253484.92305772315,3.944992242319834e-06,321510.13845760835,3.110312149051257e-06,422607.4438857048,2.3662565537153625e-06,256752.86377509104,3.894780726166485e-06,1.2270157299200338e-11
-28.253314826107317,13.058660466750435,0,No Data,ND,0.2,0,0,0,0,,,,,244398.45549183176,4.09166214379484e-06,312046.4856393788,3.2046404666617354e-06,415133.56486350956,2.408857475717027e-06,248163.75615525505,4.029581055314668e-06,1.3112306081912853e-11
-28.253314826107317,13.158660466750435,0,No Data,ND,0.2,0,0,0,0,,,,,235374.05911146375,4.248538497557815e-06,302607.8258460158,3.3045962793856366e-06,407764.64497748227,2.4523890433565638e-06,239673.2304709815,4.172330075014363e-06,1.4039704511856196e-11
-28.253314826107317,13.258660466750435,0,No Data,ND,0.2,0,0,0,0,,,,,226419.0817961848,4.416569378771641e-06,293196.5113577198,3.4106701498565445e-06,400506.43145382794,2.496832571545639e-06,231292.07144830364,4.323519047666372e-06,1.50634613449469e-11
-28.253314826107317,13.358660466750434,0,No Data,ND,0.2,0,0,0,0,,,,,217542.02324921015,4.596791867025001e-06,283815.20201778034,3.5234070250061084e-06,393365.0076097061,2.542161703489617e-06,223032.53793437954,4.483630620136681e-06,1.6196368756766834e-11
-28.253314826107317,13.458660466750434,0,No Data,ND,0.2,0,0,0,0,,,,,208752.7518183174,4.790333066063024e-06,274466.9151687089,3.6434131085424825e-06,386346.8064859883,2.588341342210434e-06,214908.5840387417,4.653119610616017e-06,1.7453162287178524e-11
-28.253314826107317,13.558660466750434,0,No Data,ND,0.2,0,0,0,0,,,,,200062.76693221575,4.998406334810307e-06,265155.0852873499,3.7713635684291353e-06,379458.6233811529,2.635326496899876e-06,206125.57113761723,4.851388127600325e-06,1.8850807551308995e-11
-28.253314826107317,13.658660466750433,0,No Data,ND,0.2,0,0,0,0,,,,,191485.51677426227,5.222299809123742e-06,255883.63548985714,3.908011116359655e-06,372707.62683904567,2.6830610508831883e-06,196744.61026848629,5.082705523316954e-06,2.0408805707018488e-11
-28.253314826107317,13.758660466750433,0,No Data,ND,0.2,0,0,0,0,,,,,183036.78227944445,5.463352907506803e-06,246657.06361738444,4.0541954531484455e-06,366101.3675644092,2.7314764628613546e-06,187410.5907087499,5.335849272812943e-06,2.214950051655942e-11
-28.253314826107317,13.858660466750433,0,No Data,ND,0.2,0,0,0,0,,,,,174735.13968038236,5.72291457181751e-06,237480.54629587987,4.210853498292845e-06,359647.78465563233,2.7804904191668854e-06,178130.82462891634,5.613820001469119e-06,2.409835484516886e-11
-28.253314826107317,13.958660466750432,0,No Data,ND,0.2,0,0,0,0,,,,,166602.5140718109,6.0022743552034035e-06,228360.06522523495,4.379030195071517e-06,353355.2084561828,2.83000546210582e-06,168914.18823096142,5.920130750070137e-06,2.6284140640539124e-11
-28.253314826107317,14.058660466750432,0,No Data,ND,0.2,0,0,0,0,,,,,158664.83478344363,6.302554052451545e-06,219302.56103808855,4.559889475877322e-06,347232.3592377969,2.8799076281008095e-06,159759.884195534,6.259354441078853e-06,2.8738949894921767e-11
-28.253314826107317,14.158660466750431,0,No Data,ND,0.2,0,0,0,0,,,,,150952.79799653494,6.624543491267139e-06,210316.12142663423,4.75472464256237e-06,341288.3408442063,2.930065139234705e-06,150639.34434070828,6.638327895336369e-06,3.1497880183654025e-11
-28.253314826107317,14.258660466750431,0,No Data,ND,0.2,0,0,0,0,,,,,143502.73017662708,6.968459975006791e-06,201193.94174864175,4.970303881940167e-06,335532.6283498278,2.9803272027249644e-06,141614.46692706144,7.061375580642237e-06,3.4635363664920936e-11
-28.253314826107317,14.35866046675043,0,No Data,ND,0.2,0,0,0,0,,,,,136357.52323623007,7.333608316273572e-06,191983.01938217084,5.2087668714204864e-06,329975.04873121844,3.0305229844562102e-06,132696.20960912047,7.53595349100143e-06,3.8199056045779554e-11
-28.253314826107317,14.45866046675043,0,No Data,ND,0.2,0,0,0,0,,,,,127641.58581196946,7.834375914893341e-06,182837.54140877048,5.469306374328971e-06,324625.7535193154,3.0804608343547992e-06,123894.69901339215,8.07130520238566e-06,4.284860213021552e-11
-28.253314826107317,14.55866046675043,0,No Data,ND,0.2,0,0,0,0,,,,,118207.30295580017,8.459642639264645e-06,173767.80101302752,5.754772975184593e-06,319495.18240867637,3.1299278522235126e-06,115260.17492420942,8.67594834650571e-06,4.8683322840159443e-11
-28.253314826107317,14.65866046675043,0,No Data,ND,0.2,0,0,0,0,,,,,108664.51267725734,9.202551714544944e-06,164786.26709661138,6.068430028721337e-06,314594.01685814554,3.1786898914896397e-06,106833.08571901386,9.360308493958725e-06,5.584504116540556e-11
-28.253314826107317,14.75866046675043,0,No Data,ND,0.2,0,0,0,0,,,,,99175.97399702562,1.0082985593309094e-05,155908.1506975658,6.41399170943988e-06,309933.12283841305,3.226492103682817e-06,98661.64573491286,1.013554818595483e-05,6.467218600188627e-11
-28.253314826107317,14.858660466750429,0,No Data,ND,0.2,0,0,0,0,,,,,89758.85267160049,1.1140838250466452e-05,147152.14137524643,6.795641538157584e-06,305523.4820780659,3.2730601266332745e-06,90806.67713941737,1.101228477042416e-05,7.570914318476469e-11
-28.253314826107317,14.958660466750429,0,No Data,ND,0.2,0,0,0,0,,,,,80438.20058939484,1.243174960308893e-05,138541.36731467856,7.218008609082357e-06,301376.11144114716,3.3181020125188896e-06,83365.73031168991,1.1995192761683461e-05,8.973247566105207e-11
-28.253314826107317,15.058660466750428,0,No Data,ND,0.2,0,0,0,0,,,,,71251.85835309762,1.4034524692952565e-05,130104.64735712517,7.686061445550585e-06,297501.97044249304,3.3613109761984674e-06,76423.45374976246,1.3084817109381148e-05,1.0787021914913037e-10
-28.253314826107317,15.158660466750428,0,No Data,ND,0.2,0,0,0,0,,,,,62259.28851618837,1.6061602408732636e-05,121878.11703725522,8.204851038544417e-06,289752.3288791624,3.4512114282456997e-06,70128.88081259391,1.4259257087179025e-05,1.3178305520397746e-10
-28.253314826107317,15.258660466750428,0,No Data,ND,0.2,0,0,0,0,,,,,53558.17994722472,1.8670935607777487e-05,113907.31712693858,8.778990202143076e-06,280081.59103736526,3.570375424963817e-06,64714.0676045532,1.5452351933101314e-05,1.6391196076552283e-10
-28.253314826107317,15.358660466750427,0,No Data,ND,0.2,0,0,0,0,,,,,45316.74504230952,2.2066411271487154e-05,106249.81606235403,9.411692418561219e-06,270419.3432568468,3.697946640982532e-06,60386.187306082546,1.655980423349299e-05,2.0768227566870948e-10
-28.253314826107317,15.458660466750427,0,No Data,ND,0.2,0,0,0,0,,,,,37836.59735286622,2.6428739401029897e-05,98978.36318705935,1.010311612239935e-05,260766.52009627534,3.834833416488373e-06,57407.44563237641,1.7419039811731708e-05,2.670126231372361e-10
-28.253314826107317,15.558660466750426,0,No Data,ND,0.2,0,0,0,0,,,,,31662.04924913224,3.1582555177543617e-05,92184.3745704638,1.0847707726518259e-05,251124.20217462236,3.98207743125933e-06,56018.665900178916,1.785087404451668e-05,3.425983278226291e-10
-28.253314826107317,15.658660466750426,0,No Data,ND,0.2,0,0,0,0,,,,,27681.138768072487,3.6124376385012616e-05,85981.13661182049,1.163032275546551e-05,241493.64491334994,4.140878570449491e-06,56260.415132813505,1.7774170764090276e-05,4.2013815669761317e-10
-28.253314826107317,15.758660466750426,0,No Data,ND,0.2,0,0,0,0,,,,,26886.731237161086,3.719168386427177e-05,80505.3646442025,1.242137816580708e-05,231876.31427406147,4.312625420605293e-06,58154.65961071957,1.7195230983429073e-05,4.619719699012648e-10
-28.253314826107317,15.858660466750425,0,No Data,ND,0.2,0,0,0,0,,,,,27900.642695026258,3.5840183709981346e-05,74598.04628744966,1.3404997111447486e-05,222273.9315387544,4.498932889450228e-06,61579.806561220925,1.6238825956360997e-05,4.804375591060471e-10
-28.253314826107317,15.958660466750425,0,No Data,ND,0.2,0,0,0,0,,,,,31352.212363187697,3.189465846166742e-05,67873.19610816786,1.473313950424323e-05,212688.52988514616,4.701688891503061e-06,60535.40570713196,1.6518985366225457e-05,4.699084525559378e-10
-28.253314826107317,16.058660466750425,0,unconsolidated to semi-consolidated sediments,QNA,0.2,0,0,0,0,1.0,,18.0,18.0,36899.6173119328,2.7099817641170552e-05,58694.09465834814,1.7037198863393793e-05,203122.5264961821,4.923112636185921e-06,51772.27079694617,1.9314985988078325e-05,4.6170498231433e-10
-28.253314826107317,16.158660466750426,0,mixed carbonate/clastic metasediments,NGA,1.0,0,1,0,0,4.0,,17.0,17.0,43688.426468139434,2.2888833313690927e-05,48889.50967138268,2.0453867360383338e-05,193578.8153389435,5.165827843409584e-06,43463.51598115337,2.3007273345310222e-05,4.681651606321577e-10
-28.253314826107317,16.258660466750424,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,4.0,,16.0,16.0,40816.85184322903,2.4499084465315453e-05,39088.06503124578,2.5582602172772658e-05,184060.88774747978,5.432955253463069e-06,35925.9913327985,2.7834226104179204e-05,6.2675033147332e-10
-28.253314826107317,16.358660466750422,0,unconsolidated to semi-consolidated sediments,QNA,0.2,0,0,0,0,3.0,,17.0,17.0,31572.72779331104,3.1671901605861444e-05,29293.171422996267,3.413648351955052e-05,174572.99084353697,5.728230162855452e-06,29229.39273788396,3.421096695371982e-05,1.081167347201315e-09
-28.253314826107317,16.458660466750423,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,1.0,,18.0,18.0,22465.927787036144,4.4509868437687306e-05,19515.126863191625,5.123967511638025e-05,165120.33808935503,6.056152472909663e-06,21270.894489368424,4.701038736816763e-05,2.280671198219925e-09
-28.253314826107317,16.558660466750425,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,3.0,,16.0,16.0,13333.952672391724,7.499089232392772e-05,9805.417365247686,0.00010197404034054617,155709.39261150538,6.422178913227597e-06,14003.24481593228,7.140692076893179e-05,7.647124279013758e-09
-28.253314826107317,16.658660466750423,0,mixed carbonate/clastic metasediments,NGA,1.0,0,1,0,0,2.0,,11.0,11.0,4017.331434149272,0.0002488595120605605,1836.6633476983804,0.0005441693122151403,146348.25351476995,6.832969598297796e-06,5837.872014058788,0.00017126595643682685,1.3542170951619062e-07
-28.253314826107317,16.75866046675042,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,3.0,,16.0,16.0,5436.065973337573,0.00018392272687214507,10035.576949203427,9.963556350548052e-05,137047.19006829834,7.296703440604705e-06,952.8058623793838,0.00104843138362075,1.832524453337076e-08
-28.253314826107317,16.858660466750422,0,No Data,ND,0.2,0,0,0,0,,,,,13328.845014167884,7.50196269301804e-05,12171.685623022844,8.215113993485933e-05,127819.39138121357,7.823477844138218e-06,3528.1730129452158,0.00028335250109074865,6.162947869802192e-09
-28.253314826107317,16.958660466750423,0,No Data,ND,0.2,0,0,0,0,,,,,19928.574269546123,5.0176686489890286e-05,14604.616121821451,6.846681383786027e-05,118682.03482993219,8.425804087609977e-06,11076.877208969214,9.027000219774498e-05,3.4354378529039966e-09
-28.253314826107317,17.05866046675042,0,No Data,ND,0.2,0,0,0,0,,,,,17304.67397204138,5.778451631618482e-05,15362.09922538653,6.509103308709772e-05,109657.8328082668,9.119192447985033e-06,12977.548169328977,7.705022063740605e-05,3.7612538634587245e-09
-28.253314826107317,17.15866046675042,0,No Data,ND,0.2,0,0,0,0,,,,,11789.456486557396,8.48143582176081e-05,5757.283709931214,0.0001736628569160837,100777.30636006361,9.92277044652022e-06,4400.283173122376,0.0002272064669928011,1.4729103755573945e-08
-28.253314826107317,17.25866046675042,0,No Data,ND,0.2,0,0,0,0,,,,,6286.910271457882,0.0001590353482840246,2715.3524738392325,0.00036814073638485585,92082.17296775244,1.0859747419327093e-05,1333.1868049116767,0.0007495202293401486,5.854739022850284e-08
-28.253314826107317,17.358660466750422,0,granitic rocks,MgVD,1.0,1,0,0,0,3.0,,9.0,9.0,4473.57366120956,0.0002234849788414661,12129.300424847086,8.243818907828954e-05,83630.44265838758,1.1957225275722394e-05,855.9368204999171,0.001166947172857648,1.842369694189032e-08
-28.253314826107317,17.45866046675042,0,No Data,ND,0.2,0,0,0,0,1.0,,8.0,8.0,12916.7203924134,7.74130395783533e-05,12390.976054889627,8.069737994735875e-05,75504.0899183454,1.3244140243809323e-05,4473.975196281715,0.00022346492575666256,6.247029467734297e-09
-28.253314826107317,17.558660466750418,0,No Data,ND,0.2,0,0,0,0,1.0,,11.0,11.0,5529.0346192837815,0.00018083069435278045,13885.039374476586,7.201477491400917e-05,67820.40456320472,1.4744607641796495e-05,7287.271526544628,0.00013720674323917516,1.3022481751359474e-08
-28.253314826107317,17.65866046675042,0,No Data,ND,0.2,0,0,0,0,1.0,,14.0,14.0,4233.310411462022,0.00023616596395320015,18719.195926218934,5.341824433575669e-05,60747.85929981093,1.6461214441323877e-05,9218.580371452232,0.00010846480639145228,1.2615571166241552e-08
-28.253314826107317,17.75866046675042,0,No Data,ND,0.2,0,0,0,0,1.0,,6.0,6.0,4512.457309104126,0.000221559645193252,23755.34381590892,4.2094019506921334e-05,54525.10544056016,1.8339839090288908e-05,10475.281550415948,9.54537156325563e-05,9.32633602671132e-09
-28.253314826107317,17.85866046675042,0,mafic to ulltramafic intrusive rocks,Jdo,1.0,1,0,0,0,3.0,,14.0,14.0,9406.565548214066,0.00010629742571284451,29360.30135730166,3.4058435892567034e-05,49474.20783140014,2.0212143492307594e-05,7360.3922006137045,0.00013584386930459052,3.6203240591858215e-09
-28.253314826107317,17.958660466750416,0,No Data,ND,0.2,0,0,0,0,1.0,,5.0,5.0,10234.653288300597,9.769772107687597e-05,30145.991971165175,3.317080526496555e-05,45983.36964946011,2.1746519689690707e-05,3402.578249785776,0.00029380843530274085,3.2407120806719732e-09
-28.253314826107317,18.058660466750418,0,pelitic rocks,PPa,0.2,0,0,0,0,3.0,,9.0,9.0,7160.269687918365,0.0001396400420008033,25186.439975471796,3.970232786554834e-05,44422.35335408208,2.251068243383994e-05,9537.585331345741,0.00010483734906829376,5.544034730674833e-09
-28.253314826107317,18.15866046675042,0,mafic to ulltramafic intrusive rocks,Jdo,1.0,1,0,0,0,5.0,,11.0,11.0,9558.206835136692,0.00010461118974058692,22961.389696180348,4.354947430259595e-05,44992.92992906981,2.222522019251128e-05,6567.419333432979,0.0001522436295913755,4.555762319371679e-09
-28.253314826107317,18.258660466750417,0,pelitic rocks,PPa,0.2,0,0,0,0,4.0,,15.0,15.0,8469.734542466591,0.00011805351649100436,19169.655100708285,5.216305831734742e-05,47618.98473761442,2.099958673884481e-05,9690.470772091874,0.00010318351295859638,6.158032465288196e-09
-28.253314826107317,18.358660466750415,0,mafic to ulltramafic intrusive rocks,Jdo,1.0,1,0,0,0,5.0,,8.0,8.0,2487.5274926499947,0.0004018440635892334,9387.463021299578,0.00010651370706060225,51990.40003807131,1.92339502161461e-05,14977.771413274082,6.676114965702774e-05,4.280190087318563e-08
-28.253314826107317,18.458660466750416,0,diamictite//tillite,CDw,0.2,0,0,0,0,3.0,,14.0,14.0,8162.183374159294,0.00012250122950386222,1083.0883584500505,0.0009224340361238877,57712.31878733965,1.7327022964747022e-05,12319.716011284268,8.116411408915865e-05,1.129993035613863e-07
-28.253314826107317,18.558660466750418,0,gneiss,ND,1.0,0,1,0,0,1.0,,17.0,17.0,1055.5995754757644,0.0009464323318033903,3244.228230720937,0.00030814473710462175,64426.28013998113,1.55213753836465e-05,3052.894741055669,0.0003274507095992184,2.9163814207086984e-07
-28.253314826107317,18.658660466750415,0,gneiss,ND,1.0,0,1,0,0,3.0,,11.0,11.0,2459.1101392614337,0.00040648586583209514,3120.844976165463,0.000320323400948721,71855.08077903662,1.3916706688680705e-05,2594.768541759411,0.0003852423603693881,1.3020693498092222e-07
-28.253314826107317,18.758660466750413,0,gneiss,ND,1.0,0,1,0,0,3.0,,20.0,20.0,2346.2998334376744,0.0004260214165036927,1454.3756780110089,0.0006871078135417594,79799.64954786605,1.2531226320409581e-05,9846.194688210033,0.00010155176490998923,2.9272264401581553e-07
-28.253314826107317,18.858660466750415,0,gneiss,ND,1.0,0,1,0,0,3.0,,19.0,19.0,4965.291105216687,0.00020135750780891212,2397.539855702702,0.0004169203182604732,88120.89835548527,1.1347917131403394e-05,10715.823266364787,9.331123366926683e-05,8.395003623982735e-08
-28.253314826107317,18.958660466750416,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,4.0,,19.0,19.0,105.88511533278957,0.009355839649762965,5598.738382003596,0.00017857977137178296,96721.93737884286,1.0338809253519834e-05,6261.714958232453,0.00015967515792579412,1.6707637056457323e-06
-28.253314826107317,19.058660466750414,0,mafic to ulltramafic intrusive rocks,Jdo,1.0,1,0,0,0,4.0,,12.0,12.0,4864.852845772488,0.00020551381878899445,12941.226280626754,7.726645928737177e-05,105534.64675792278,9.475471375977785e-06,4505.631043945897,0.00022189524508410262,1.5879325112452138e-08
-28.153314826107316,12.258660466750438,0,No Data,ND,0.2,0,0,0,0,,,,,315343.87993361347,3.1711312395828988e-06,386123.9941796431,2.58983493706381e-06,471280.7721918201,2.1218728561243446e-06,314940.26549688214,3.175195217502864e-06,8.212706474286259e-12
-28.153314826107316,12.358660466750438,0,No Data,ND,0.2,0,0,0,0,,,,,305860.91805665207,3.2694491892082456e-06,376468.24536009884,2.656259474910053e-06,463093.21004454134,2.1593878271633283e-06,305746.3279123639,3.270674536480754e-06,8.684505386571394e-12
-28.153314826107316,12.458660466750437,0,No Data,ND,0.2,0,0,0,0,,,,,296403.1796606167,3.3737715883257846e-06,366823.7545565856,2.7260973736867643e-06,454975.6700044665,2.197914895263054e-06,296596.54861941066,3.3715720330621626e-06,9.197229866353945e-12
-28.153314826107316,12.558660466750437,0,No Data,ND,0.2,0,0,0,0,,,,,286973.07884300506,3.4846352814571454e-06,357191.36615156237,2.799611903171761e-06,446931.912112012,2.2374722758152485e-06,287495.0644968867,3.4783084831090934e-06,9.755626412179704e-12
-28.153314826107316,12.658660466750437,0,No Data,ND,0.2,0,0,0,0,,,,,277573.3530810337,3.602638316185015e-06,347572.0194081905,2.877093284463481e-06,438965.938043326,2.2780758944112098e-06,278446.532665551,3.5913408548716443e-06,1.0365126505846729e-11
-28.153314826107316,12.758660466750436,0,No Data,ND,0.2,0,0,0,0,,,,,268207.11710309394,3.728447933645571e-06,337966.76163958013,2.9588620972269915e-06,431082.00660739053,2.319738854634907e-06,269456.2095539787,3.7111643873075744e-06,1.1031963272348177e-11
-28.153314826107316,12.858660466750436,0,No Data,ND,0.2,0,0,0,0,,,,,258877.92751179193,3.862809575161153e-06,328376.7635992976,3.045273190971141e-06,423284.64988741535,2.3624708285432733e-06,260530.04369650828,3.838314182492957e-06,1.1763310441064882e-11
-28.153314826107316,12.958660466750436,0,No Data,ND,0.2,0,0,0,0,,,,,249589.86063556903,4.006556960673786e-06,318803.33753497235,3.136720183081893e-06,415578.6899522848,2.406277361905766e-06,251674.78480608924,3.973365974682381e-06,1.2567448083212712e-11
-28.153314826107316,13.058660466750435,0,No Data,ND,0.2,0,0,0,0,,,,,240347.606721443,4.1606232448810105e-06,309247.9584481136,3.2336406402732705e-06,407969.256032739,2.451159086263758e-06,242898.11210672907,4.116935592422435e-06,1.3453960413512883e-11
-28.153314826107316,13.158660466750435,0,No Data,ND,0.2,0,0,0,0,,,,,231156.58439057306,4.326053166874941e-06,299712.28923075105,3.3365220560176565e-06,400461.80201921536,2.497110830163989e-06,234208.78539265096,4.269676428435761e-06,1.4433971806783271e-11
